[2023-02-15 00:42:07,327] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 00:42:58,658] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 02:18:12,810] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 02:19:13,998] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 03:01:05,302] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 03:02:20,666] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 03:37:27,141] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 03:38:18,866] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 04:10:16,276] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 04:11:22,184] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 04:37:32,429] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 04:38:15,600] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 05:08:24,513] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 05:09:16,706] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 05:33:02,155] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 05:33:44,151] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 06:11:28,274] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 06:12:23,922] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 06:37:57,702] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 06:38:51,578] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 07:08:07,635] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 07:09:05,918] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 07:32:58,035] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 07:33:50,822] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 08:11:25,872] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 08:12:27,248] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 08:39:06,066] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 08:39:49,638] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 09:08:57,048] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 09:09:53,827] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 09:33:30,942] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 09:34:15,776] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 10:09:26,561] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 10:10:24,211] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 10:37:05,717] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 10:37:46,255] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 11:07:14,886] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 11:08:10,340] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 11:33:00,829] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 11:33:45,106] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 12:15:12,976] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 12:16:18,602] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 12:56:26,879] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 12:56:54,099] 	ERROR 	143 	scrape.py 	<module>() 	Error occurred while scraping Error: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
[2023-02-15 13:20:30,398] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 13:21:16,207] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 13:38:26,949] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 13:39:18,759] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-15 14:08:54,101] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-15 14:10:01,574] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
