[2023-02-23 00:40:28,518] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-23 00:41:04,414] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-23 02:14:18,607] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-23 02:15:06,900] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-23 02:57:28,957] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-23 02:58:24,421] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-23 03:13:44,589] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-23 03:14:19,164] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-23 03:34:32,665] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-23 03:35:21,180] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-23 04:10:21,784] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-23 04:11:05,965] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-23 04:38:55,589] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-23 04:39:31,337] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-23 05:08:07,323] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-23 05:08:41,285] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-23 05:32:42,313] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-23 05:33:39,763] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-23 06:10:50,183] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-23 06:11:38,415] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-23 06:38:35,156] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-23 06:39:15,396] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-23 07:07:54,125] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-23 07:08:49,641] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-23 07:33:10,109] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-23 07:34:01,626] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
